cue	response	R1	N	R1.Strength
abajo	en el fondo	1	68	0.0147058823529412
abajo	escalera	1	68	0.0147058823529412
abajo	fondo	1	68	0.0147058823529412
abajo	hondo	1	68	0.0147058823529412
abajo	infierno	1	68	0.0147058823529412
abajo	menor	1	68	0.0147058823529412
abajo	parte inferior	1	68	0.0147058823529412
abajo	pequeño	1	68	0.0147058823529412
abajo	posición	1	68	0.0147058823529412
abajo	sótano	1	68	0.0147058823529412
abandona	deja	27	69	0.391304347826087
abandona	dejar	8	69	0.115942028985507
abandona	olvida	2	69	0.0289855072463768
abandona	soledad	2	69	0.0289855072463768
abandona	aislada	1	69	0.0144927536231884
abandona	animales	1	69	0.0144927536231884
abandona	dej	1	69	0.0144927536231884
abandona	dejada	1	69	0.0144927536231884
abandona	dejar ir	1	69	0.0144927536231884
abandona	desprecio	1	69	0.0144927536231884
abandona	el padre	1	69	0.0144927536231884
abandona	fue	1	69	0.0144927536231884
abandona	fútbol	1	69	0.0144927536231884
abandona	hijos	1	69	0.0144927536231884
abandona	huérfano	1	69	0.0144927536231884
abandona	irresponsable	1	69	0.0144927536231884
abandona	irse	1	69	0.0144927536231884
abandona	mamá	1	69	0.0144927536231884
abandona	niños	1	69	0.0144927536231884
abandona	olvidar	1	69	0.0144927536231884
abandona	pene	1	69	0.0144927536231884
abandona	perdona	1	69	0.0144927536231884
abandona	rendirse	1	69	0.0144927536231884
abandona	renuncia	1	69	0.0144927536231884
abandona	retiró	1	69	0.0144927536231884
abandona	rexona	1	69	0.0144927536231884
abandona	riber	1	69	0.0144927536231884
abandona	se va	1	69	0.0144927536231884
abandona	separación	1	69	0.0144927536231884
abandona	sola	1	69	0.0144927536231884
abandona	suelta	1	69	0.0144927536231884
abandona	suplanta	1	69	0.0144927536231884
abandona	tirar	1	69	0.0144927536231884
abandona	vacío	1	69	0.0144927536231884
abandonado	sólo	22	68	0.323529411764706
abandonado	dejado	11	68	0.161764705882353
abandonado	perro	6	68	0.0882352941176471
abandonado	olvidado	4	68	0.0588235294117647
abandonado	niño	3	68	0.0441176470588235
abandonado	perdido	3	68	0.0441176470588235
abandonado	triste	3	68	0.0441176470588235
abandonado	solo	2	68	0.0294117647058824
abandonado	bebé	1	68	0.0147058823529412
abandonado	chico	1	68	0.0147058823529412
abandonado	dejadez	1	68	0.0147058823529412
abandonado	desamparado	1	68	0.0147058823529412
abandonado	desamparo	1	68	0.0147058823529412
abandonado	descuidado	1	68	0.0147058823529412
abandonado	edificio	1	68	0.0147058823529412
abandonado	huérfano	1	68	0.0147058823529412
abandonado	lavadero	1	68	0.0147058823529412
abandonado	lejos	1	68	0.0147058823529412
abandonado	perrito	1	68	0.0147058823529412
abandonado	perros	1	68	0.0147058823529412
abandonado	solitario	1	68	0.0147058823529412
abandonado	tristeza	1	68	0.0147058823529412
abandonar	dejar	38	70	0.542857142857143
abandonar	huir	2	70	0.0285714285714286
abandonar	perro	2	70	0.0285714285714286
abandonar	a un hijo	1	70	0.0142857142857143
abandonar	abandono	1	70	0.0142857142857143
abandonar	animales	1	70	0.0142857142857143
abandonar	caer	1	70	0.0142857142857143
abandonar	caminar	1	70	0.0142857142857143
abandonar	casa	1	70	0.0142857142857143
abandonar	cruel	1	70	0.0142857142857143
abandonar	darse vuelta	1	70	0.0142857142857143
abandonar	despecho	1	70	0.0142857142857143
abandonar	hijo	1	70	0.0142857142857143
abandonar	hijos	1	70	0.0142857142857143
abandonar	huérfano	1	70	0.0142857142857143
abandonar	lamentable	1	70	0.0142857142857143
abandonar	limpiar	1	70	0.0142857142857143
abandonar	madre	1	70	0.0142857142857143
abandonar	masre	1	70	0.0142857142857143
abandonar	muerte	1	70	0.0142857142857143
abandonar	neligencia	1	70	0.0142857142857143
abandonar	niño	1	70	0.0142857142857143
abandonar	niños	1	70	0.0142857142857143
abandonar	NOB	1	70	0.0142857142857143
abandonar	olvidar	1	70	0.0142857142857143
abandonar	perros	1	70	0.0142857142857143
abandonar	querer	1	70	0.0142857142857143
abandonar	salir	1	70	0.0142857142857143
abandonar	soledad	1	70	0.0142857142857143
abandonar	solo	1	70	0.0142857142857143
abandonar	tristeza	1	70	0.0142857142857143
abandono	soledad	12	70	0.171428571428571
abandono	dejar	10	70	0.142857142857143
abandono	dejadez	6	70	0.0857142857142857
abandono	tristeza	6	70	0.0857142857142857
abandono	desidia	3	70	0.0428571428571429
abandono	dolor	2	70	0.0285714285714286
abandono	niñez	2	70	0.0285714285714286
abandono	niños	2	70	0.0285714285714286
abandono	perro	2	70	0.0285714285714286
abandono	abatimiento	1	70	0.0142857142857143
abandono	animal	1	70	0.0142857142857143
abandono	bebé	1	70	0.0142857142857143
abandono	calle	1	70	0.0142857142857143
abandono	chau	1	70	0.0142857142857143
abandono	decadencia	1	70	0.0142857142857143
abandono	dejado	1	70	0.0142857142857143
abandono	dejo	1	70	0.0142857142857143
abandono	desamor	1	70	0.0142857142857143
abandono	despreocupación	1	70	0.0142857142857143
abandono	familia	1	70	0.0142857142857143
abandono	feo	1	70	0.0142857142857143
abandono	frío	1	70	0.0142857142857143
abandono	hijos	1	70	0.0142857142857143
abandono	incertidumbre	1	70	0.0142857142857143
abandono	madre	1	70	0.0142857142857143
abandono	mamá	1	70	0.0142857142857143
abandono	mascotas	1	70	0.0142857142857143
abandono	miedo	1	70	0.0142857142857143
abandono	padres	1	70	0.0142857142857143
abandono	personas	1	70	0.0142857142857143
abandono	pobre	1	70	0.0142857142857143
abandono	sentimiento	1	70	0.0142857142857143
abandono	solo	1	70	0.0142857142857143
abandono	tirar	1	70	0.0142857142857143
abanicar	calor	18	68	0.264705882352941
abanicar	ventilar	11	68	0.161764705882353
abanicar	abanico	8	68	0.117647058823529
abanicar	aire	5	68	0.0735294117647059
abanicar	airear	3	68	0.0441176470588235
abanicar	viento	3	68	0.0441176470588235
abanicar	dar aire	2	68	0.0294117647058824
abanicar	locomia	2	68	0.0294117647058824
abanicar	mover	2	68	0.0294117647058824
abanicar	refrescar	2	68	0.0294117647058824
abanicar	abuela	1	68	0.0147058823529412
abanicar	aerear	1	68	0.0147058823529412
abanicar	agitar	1	68	0.0147058823529412
abanicar	aure	1	68	0.0147058823529412
abanicar	aventar	1	68	0.0147058823529412
abanicar	bancar	1	68	0.0147058823529412
abanicar	batear	1	68	0.0147058823529412
abanicar	cslor	1	68	0.0147058823529412
abanicar	fresco	1	68	0.0147058823529412
abanicar	geisha	1	68	0.0147058823529412
abanicar	pañuelo	1	68	0.0147058823529412
abanicar	soplar	1	68	0.0147058823529412
abanico	calor	25	69	0.36231884057971
abanico	aire	9	69	0.130434782608696
abanico	viento	7	69	0.101449275362319
abanico	español	3	69	0.0434782608695652
abanico	posibilidades	2	69	0.0289855072463768
abanico	ventilar	2	69	0.0289855072463768
abanico	abano	1	69	0.0144927536231884
abanico	abuela	1	69	0.0144927536231884
abanico	amarillo	1	69	0.0144927536231884
abanico	amplitud	1	69	0.0144927536231884
abanico	blanco	1	69	0.0144927536231884
abanico	China	1	69	0.0144927536231884
abanico	de colores	1	69	0.0144927536231884
abanico	diversity	1	69	0.0144927536231884
abanico	España	1	69	0.0144927536231884
abanico	española	1	69	0.0144927536231884
abanico	femenino	1	69	0.0144927536231884
abanico	geisha	1	69	0.0144927536231884
abanico	ideas	1	69	0.0144927536231884
abanico	Japón	1	69	0.0144927536231884
abanico	liberador	1	69	0.0144927536231884
abanico	muchos	1	69	0.0144927536231884
abanico	opciones	1	69	0.0144927536231884
abanico	pánico	1	69	0.0144927536231884
abanico	placer	1	69	0.0144927536231884
abanico	refrescar	1	69	0.0144927536231884
abanico	valor	1	69	0.0144927536231884
abarca	agarra	4	64	0.0625
abarca	incluye	3	64	0.046875
abarca	ocupa	3	64	0.046875
abarca	acapara	2	64	0.03125
abarca	alcanza	2	64	0.03125
abarca	barco	2	64	0.03125
abarca	comprende	2	64	0.03125
abarca	espacio	2	64	0.03125
abarca	mucho	2	64	0.03125
abarca	todo	2	64	0.03125
abarca	abarcamos	1	64	0.015625
abarca	aborda	1	64	0.015625
abarca	abraza	1	64	0.015625
abarca	abrazA	1	64	0.015625
abarca	abrazar	1	64	0.015625
abarca	abrazo	1	64	0.015625
abarca	agrupa	1	64	0.015625
abarca	albahaca	1	64	0.015625
abarca	alberca	1	64	0.015625
abarca	alcanse	1	64	0.015625
abarca	amplio	1	64	0.015625
abarca	aprieta	1	64	0.015625
abarca	barca	1	64	0.015625
abarca	capacidad	1	64	0.015625
abarca	codicia	1	64	0.015625
abarca	completa	1	64	0.015625
abarca	comtiene	1	64	0.015625
abarca	conclusión	1	64	0.015625
abarca	contempla	1	64	0.015625
abarca	contiene	1	64	0.015625
abarca	cosas	1	64	0.015625
abarca	cubre	1	64	0.015625
abarca	encierra	1	64	0.015625
abarca	engancha	1	64	0.015625
abarca	englobar	1	64	0.015625
abarca	llega	1	64	0.015625
abarca	manifiesta superficie ocupada	1	64	0.015625
abarca	ocupar	1	64	0.015625
abarca	parte+	1	64	0.015625
abarca	poco	1	64	0.015625
abarca	poco aprieta	1	64	0.015625
abarca	poseer	1	64	0.015625
abarca	puede	1	64	0.015625
abarca	recibe	1	64	0.015625
abarca	reclama	1	64	0.015625
abarca	suma	1	64	0.015625
abarca	tiene	1	64	0.015625
abarca	toma	1	64	0.015625
abarca	totalidad	1	64	0.015625
abarca	viajar	1	64	0.015625
abarcar	ocupar	8	69	0.115942028985507
abarcar	abrazar	5	69	0.072463768115942
abarcar	acaparar	5	69	0.072463768115942
abarcar	mucho	5	69	0.072463768115942
abarcar	comprender	3	69	0.0434782608695652
abarcar	rodear	3	69	0.0434782608695652
abarcar	todo	3	69	0.0434782608695652
abarcar	contener	2	69	0.0289855072463768
abarcar	cubrir	2	69	0.0289855072463768
abarcar	extender	2	69	0.0289855072463768
abarcar	incluir	2	69	0.0289855072463768
abarcar	acabar	1	69	0.0144927536231884
abarcar	acopiar	1	69	0.0144927536231884
abarcar	agarrar	1	69	0.0144927536231884
abarcar	alcanzar	1	69	0.0144927536231884
abarcar	ampliar	1	69	0.0144927536231884
abarcar	atención	1	69	0.0144927536231884
abarcar	barco	1	69	0.0144927536231884
abarcar	completar	1	69	0.0144927536231884
abarcar	destacar	1	69	0.0144927536231884
abarcar	englobar	1	69	0.0144927536231884
abarcar	entender	1	69	0.0144927536231884
abarcar	expandir	1	69	0.0144927536231884
abarcar	expansión	1	69	0.0144927536231884
abarcar	integrar	1	69	0.0144927536231884
abarcar	ir	1	69	0.0144927536231884
abarcar	llenar	1	69	0.0144927536231884
abarcar	mundo	1	69	0.0144927536231884
abarcar	omnipotente	1	69	0.0144927536231884
abarcar	poseer	1	69	0.0144927536231884
abarcar	posibilidad	1	69	0.0144927536231884
abarcar	querer	1	69	0.0144927536231884
abarcar	retener	1	69	0.0144927536231884
abarcar	reunir	1	69	0.0144927536231884
abarcar	tema	1	69	0.0144927536231884
abarcar	temas	1	69	0.0144927536231884
abarcar	tener	1	69	0.0144927536231884
abarcar	tomar	1	69	0.0144927536231884
abarcar	trueno	1	69	0.0144927536231884
abarcar	varias cosas	1	69	0.0144927536231884
abarcativo	amplio	10	65	0.153846153846154
abarcativo	todo	8	65	0.123076923076923
abarcativo	grande	6	65	0.0923076923076923
abarcativo	extenso	4	65	0.0615384615384615
abarcativo	mucho	3	65	0.0461538461538462
abarcativo	barco	2	65	0.0307692307692308
abarcativo	inclusivo	2	65	0.0307692307692308
abarcativo	ocupa	2	65	0.0307692307692308
abarcativo	abecedario	1	65	0.0153846153846154
abarcativo	acumular	1	65	0.0153846153846154
abarcativo	agarrar	1	65	0.0153846153846154
abarcativo	agrandado	1	65	0.0153846153846154
abarcativo	bebé	1	65	0.0153846153846154
abarcativo	comprender	1	65	0.0153846153846154
abarcativo	conjunto	1	65	0.0153846153846154
abarcativo	contemplativo	1	65	0.0153846153846154
abarcativo	contenedor	1	65	0.0153846153846154
abarcativo	control	1	65	0.0153846153846154
abarcativo	diccionario	1	65	0.0153846153846154
abarcativo	egoísmo	1	65	0.0153846153846154
abarcativo	enorme	1	65	0.0153846153846154
abarcativo	espacio	1	65	0.0153846153846154
abarcativo	estar en todo	1	65	0.0153846153846154
abarcativo	expandir	1	65	0.0153846153846154
abarcativo	general	1	65	0.0153846153846154
abarcativo	holistico	1	65	0.0153846153846154
abarcativo	holístico	1	65	0.0153846153846154
abarcativo	inclusión	1	65	0.0153846153846154
abarcativo	mapa	1	65	0.0153846153846154
abarcativo	muchos	1	65	0.0153846153846154
abarcativo	poder	1	65	0.0153846153846154
abarcativo	poderoso	1	65	0.0153846153846154
abarcativo	tamaño	1	65	0.0153846153846154
abarcativo	todopideroso	1	65	0.0153846153846154
abarcativo	total	1	65	0.0153846153846154
abarcativo	un todo	1	65	0.0153846153846154
abastecer	llenar	14	69	0.202898550724638
abastecer	dar	12	69	0.173913043478261
abastecer	proveer	9	69	0.130434782608696
abastecer	rellenar	4	69	0.0579710144927536
abastecer	satisfacer	3	69	0.0434782608695652
abastecer	completar	2	69	0.0289855072463768
abastecer	comprar	2	69	0.0289855072463768
abastecer	compras	2	69	0.0289855072463768
abastecer	sustentar	2	69	0.0289855072463768
abastecer	abarrota	1	69	0.0144927536231884
abastecer	comida	1	69	0.0144927536231884
abastecer	conformar	1	69	0.0144927536231884
abastecer	conseguir	1	69	0.0144927536231884
abastecer	dotar	1	69	0.0144927536231884
abastecer	familia	1	69	0.0144927536231884
abastecer	lleno	1	69	0.0144927536231884
abastecer	llevar	1	69	0.0144927536231884
abastecer	mercadería	1	69	0.0144927536231884
abastecer	ordenar	1	69	0.0144927536231884
abastecer	poner	1	69	0.0144927536231884
abastecer	productos	1	69	0.0144927536231884
abastecer	recambio	1	69	0.0144927536231884
abastecer	reprecion	1	69	0.0144927536231884
abastecer	responsabilidad	1	69	0.0144927536231884
abastecer	satisfacción	1	69	0.0144927536231884
abastecer	surtir	1	69	0.0144927536231884
abastecer	tener	1	69	0.0144927536231884
abastecer	traer	1	69	0.0144927536231884
abatido	triste	15	64	0.234375
abatido	cansado	13	64	0.203125
abatido	caído	6	64	0.09375
abatido	derrotado	4	64	0.0625
abatido	muerto	3	64	0.046875
abatido	decaído	2	64	0.03125
abatido	deprimido	2	64	0.03125
abatido	tirado	2	64	0.03125
abatido	tristeza	2	64	0.03125
abatido	agotado	1	64	0.015625
abatido	alicaído	1	64	0.015625
abatido	destruido	1	64	0.015625
abatido	dolido	1	64	0.015625
abatido	dolor	1	64	0.015625
abatido	frustrado	1	64	0.015625
abatido	guerra	1	64	0.015625
abatido	hombre	1	64	0.015625
abatido	liquidado	1	64	0.015625
abatido	molido	1	64	0.015625
abatido	perdedor	1	64	0.015625
abatido	perturbado	1	64	0.015625
abatido	pobre	1	64	0.015625
abatido	trisre deprimido	1	64	0.015625
abatido	vencido	1	64	0.015625
abdomen	panza	33	70	0.471428571428571
abdomen	plano	8	70	0.114285714285714
abdomen	barriga	4	70	0.0571428571428571
abdomen	cuerpo	4	70	0.0571428571428571
abdomen	estómago	3	70	0.0428571428571429
abdomen	vientre	3	70	0.0428571428571429
abdomen	abdominales	2	70	0.0285714285714286
abdomen	abdominal	1	70	0.0142857142857143
abdomen	cardúmen	1	70	0.0142857142857143
abdomen	digestión	1	70	0.0142857142857143
abdomen	ejercicio	1	70	0.0142857142857143
abdomen	ginmasia	1	70	0.0142857142857143
abdomen	gordo	1	70	0.0142857142857143
abdomen	gordura	1	70	0.0142857142857143
abdomen	grasa	1	70	0.0142857142857143
abdomen	intestinos	1	70	0.0142857142857143
abdomen	mujer	1	70	0.0142857142857143
abdomen	músculos	1	70	0.0142857142857143
abdomen	rollo	1	70	0.0142857142857143
abdomen	tonificado	1	70	0.0142857142857143
abdominales	músculos	14	70	0.2
abdominales	panza	9	70	0.128571428571429
abdominales	ejercicio	5	70	0.0714285714285714
abdominales	ejercicios	4	70	0.0571428571428571
abdominales	gym	4	70	0.0571428571428571
abdominales	músculo	4	70	0.0571428571428571
abdominales	gimnasia	3	70	0.0428571428571429
abdominales	dolor	2	70	0.0285714285714286
abdominales	físico	2	70	0.0285714285714286
abdominales	gimnasio	2	70	0.0285714285714286
abdominales	marcados	2	70	0.0285714285714286
abdominales	ravioles	2	70	0.0285714285714286
abdominales	abdomen	1	70	0.0142857142857143
abdominales	abdomen chato	1	70	0.0142857142857143
abdominales	abdominal	1	70	0.0142857142857143
abdominales	cuadraditos	1	70	0.0142857142857143
abdominales	cuerpo	1	70	0.0142857142857143
abdominales	ego	1	70	0.0142857142857143
abdominales	ejerciciod	1	70	0.0142857142857143
abdominales	esfuerzo	1	70	0.0142857142857143
abdominales	feo	1	70	0.0142857142857143
abdominales	fuerza	1	70	0.0142857142857143
abdominales	inflados	1	70	0.0142857142857143
abdominales	mm	1	70	0.0142857142857143
abdominales	pansa	1	70	0.0142857142857143
abdominales	parte del cuerpo	1	70	0.0142857142857143
abdominales	planos	1	70	0.0142857142857143
abdominales	sangre	1	70	0.0142857142857143
abdominales	sufrir	1	70	0.0142857142857143
abecedario	letras	36	70	0.514285714285714
abecedario	alfabeto	6	70	0.0857142857142857
abecedario	palabras	5	70	0.0714285714285714
abecedario	escuela	4	70	0.0571428571428571
abecedario	abc	2	70	0.0285714285714286
abecedario	diccionario	2	70	0.0285714285714286
abecedario	abece	1	70	0.0142857142857143
abecedario	abecedario	1	70	0.0142857142857143
abecedario	alfabetización	1	70	0.0142857142857143
abecedario	ch	1	70	0.0142857142857143
abecedario	control	1	70	0.0142857142857143
abecedario	deletrear	1	70	0.0142857142857143
abecedario	educación	1	70	0.0142857142857143
abecedario	español	1	70	0.0142857142857143
abecedario	estudiar	1	70	0.0142857142857143
abecedario	hablar	1	70	0.0142857142857143
abecedario	letra	1	70	0.0142857142857143
abecedario	letras idioma	1	70	0.0142857142857143
abecedario	lingüística	1	70	0.0142857142857143
abecedario	primaria	1	70	0.0142857142857143
abecedario	vocabulario	1	70	0.0142857142857143
abedul	árbol	37	52	0.711538461538462
abedul	les luthiers	2	52	0.0384615384615385
abedul	pino	2	52	0.0384615384615385
abedul	abeto	1	52	0.0192307692307692
abedul	alto	1	52	0.0192307692307692
abedul	ciervo	1	52	0.0192307692307692
abedul	duda	1	52	0.0192307692307692
abedul	flor	1	52	0.0192307692307692
abedul	imponente	1	52	0.0192307692307692
abedul	invierno	1	52	0.0192307692307692
abedul	libélula	1	52	0.0192307692307692
abedul	norma	1	52	0.0192307692307692
abedul	roble	1	52	0.0192307692307692
abedul	ve	1	52	0.0192307692307692
abeja	miel	27	69	0.391304347826087
abeja	colmena	5	69	0.072463768115942
abeja	insecto	5	69	0.072463768115942
abeja	animal	4	69	0.0579710144927536
abeja	trabajo	4	69	0.0579710144927536
abeja	abejorro	3	69	0.0434782608695652
abeja	polen	3	69	0.0434782608695652
abeja	amarillo	2	69	0.0289855072463768
abeja	flor	2	69	0.0289855072463768
abeja	panal	2	69	0.0289855072463768
abeja	pica	2	69	0.0289855072463768
abeja	reina	2	69	0.0289855072463768
abeja	zumbido	2	69	0.0289855072463768
abeja	anafilaxis	1	69	0.0144927536231884
abeja	bumblebee	1	69	0.0144927536231884
abeja	laboriosidad	1	69	0.0144927536231884
abeja	miedo	1	69	0.0144927536231884
abeja	moscón	1	69	0.0144927536231884
abeja	pana	1	69	0.0144927536231884
abejas	miel	22	70	0.314285714285714
